"","name","address","city"
"530","서울경인초등학교","서울특별시 양천구 안양천로 1009","양천구"
"531","서울개화초등학교","서울특별시 강서구 양천로 11","강서구"
"532","서울강월초등학교","서울특별시 양천구 신월로 97","양천구"
"533","서울강신초등학교","서울특별시 양천구 월정로 280","양천구"
"534","서울강서초등학교","서울특별시 양천구 오목로 31","양천구"
"535","서울갈산초등학교","서울특별시 양천구 목동로 31","양천구"
"536","서울가양초등학교","서울 강서구 허준로 186","강서구"
"537","서울가곡초등학교","서울특별시 강서구 공항대로36길 74","강서구"
"538","남산국제유치원","서울특별시 중구 다산로8길 8-6","중구"
"539","프란치스코외국인유치원","서울특별시 용산구 한남대로 90","용산구"
"540","서울대학교사범대학부설여자중학교","서울특별시 종로구 대학로 64","종로구"
"541","서울대학교사범대학부설초등학교","서울특별시 종로구 대학로 64","종로구"
"542","환일중학교","서울특별시 중구 환일길 47","중구"
"543","한양중학교","서울특별시 중구 을지로 299","중구"
"544","한강중학교","서울특별시 용산구 녹사평대로 73","용산구"
"545","청운중학교","서울특별시 종로구 창의문로 51","종로구"
"546","창덕여자중학교","서울특별시 중구 정동길 22","중구"
"547","중앙중학교","서울특별시 종로구 창덕궁길 164","종로구"
"548","장충중학교","서울특별시 중구 동호로15길 93","중구"
"549","장원중학교","서울특별시 중구 동호로15길 93-34","중구"
"550","용산중학교","서울특별시 용산구 두텁바위로 74","용산구"
"551","용강중학교","서울특별시 용산구 이촌로65가길 91","용산구"
"552","오산중학교","서울특별시 용산구 보광로7길 17","용산구"
"553","예원학교","서울특별시 중구 정동길 25","중구"
"554","신광여자중학교","서울특별시 용산구 청파로 263","용산구"
"555","성심여자중학교","서울특별시 용산구 원효로19길 49","용산구"
"556","선린중학교","서울특별시 용산구 원효로97길 33-4","용산구"
"557","상명대학교사범대학부속여자중학교","서울특별시 종로구 홍지문2길 20","종로구"
"558","보성여자중학교","서울특별시 용산구 신흥로3가길 66","용산구"
"559","배화여자중학교","서울특별시 종로구 필운대로1길 34","종로구"
"560","배문중학교","서울특별시 용산구 효창원로 258","용산구"
"561","동성중학교","서울특별시 종로구 대학로 156","종로구"
"562","덕수중학교","서울 중구 마른내로9길 10","중구"
"563","덕성여자중학교","서울특별시 종로구 율곡로3길 49","종로구"
"564","대신중학교","서울특별시 종로구 사직로 9","종로구"
"565","대경중학교","서울특별시 중구 매봉18길 111","중구"
"566","금호여자중학교","서울특별시 중구 청구로 6","중구"
"567","경신중학교","서울특별시 종로구 혜화로 74","종로구"
"568","운현초등학교","서울특별시 종로구 삼일대로 460","종로구"
"569","신광초등학교","서울특별시 용산구 청파로 263","용산구"
"570","숭의초등학교","서울특별시 중구 소파로2길 10","중구"
"571","서울흥인초등학교","서울특별시 중구 청구로6길 11","중구"
"572","서울후암초등학교","서울특별시 용산구 두텁바위로 140","용산구"
"573","서울효제초등학교","서울특별시 종로구 대학로 12","종로구"
"574","서울혜화초등학교","서울특별시 종로구 혜화로 32","종로구"
"575","서울한남초등학교","서울특별시 용산구 한남대로 112","용산구"
"576","서울한강초등학교","서울특별시 용산구 한강대로14길 9","용산구"
"577","서울충무초등학교","서울 중구 퇴계로50길 13","중구"
"578","서울청파초등학교","서울특별시 용산구 효창원로 228","용산구"
"579","서울청운초등학교","서울특별시 종로구 자하문로 105","종로구"
"580","서울청구초등학교","서울특별시 중구 다산로 170","중구"
"581","서울창신초등학교","서울특별시 종로구 지봉로 73","종로구"
"582","서울재동초등학교","서울특별시 종로구 북촌로4길 7","종로구"
"583","서울장충초등학교","서울특별시 중구 청구로17길 40","중구"
"584","서울이태원초등학교","서울특별시 용산구 녹사평대로40길 19","용산구"
"585","서울원효초등학교","서울특별시 용산구 효창원로13길 38","용산구"
"586","서울용암초등학교","서울특별시 용산구 녹사평대로60길 39","용산구"
"587","서울용산초등학교","서울 용산구 한강대로57길 33","용산구"
"588","서울신용산초등학교","서울특별시 용산구 이촌로 255","용산구"
"589","서울신당초등학교","서울특별시 중구 난계로 141","중구"
"590","서울세검정초등학교","서울특별시 종로구 세검정로9길 1","종로구"
"591","서울서빙고초등학교","서울특별시 용산구 서빙고로51길 14","용산구"
"592","서울삼광초등학교","서울특별시 용산구 두텁바위로1나길 19","용산구"
"593","서울봉래초등학교","서울특별시 중구 손기정로 73","중구"
"594","서울보광초등학교","서울특별시 용산구 우사단로 20","용산구"
"595","서울명신초등학교","서울특별시 종로구 낙산길 250","종로구"
"596","서울매동초등학교","서울특별시 종로구 사직로9길 19","종로구"
"597","서울독립문초등학교","서울특별시 종로구 통일로12길 23","종로구"
"598","서울덕수초등학교","서울특별시 중구 덕수궁길 140","중구"
"599","서울남정초등학교","서울특별시 용산구 원효로64길 17-10","용산구"
"600","서울남산초등학교","서울특별시 중구 퇴계로22길 17","중구"
"601","서울금양초등학교","서울특별시 용산구 효창원로 137","용산구"
"602","서울교동초등학교","서울특별시 종로구 삼일대로 446","종로구"
"603","서울광희초등학교","서울특별시 중구 다산로 269","중구"
"604","상명대학교사범대학부속초등학교","서울특별시 종로구 홍지문2길 1","종로구"
"605","리라초등학교","서울특별시 중구 소파로2길 7","중구"
"606","동산초등학교","서울특별시 중구 매봉18길 109","중구"
"607","한국삼육중학교","서울특별시 노원구 화랑로 815","노원구"
"608","효문중학교","서울특별시 도봉구 우이천로 432","도봉구"
"609","한천중학교","서울특별시 노원구 공릉로 265","노원구"
"610","하계중학교","서울특별시 노원구 노원로 261-8","노원구"
"611","태랑중학교","서울특별시 노원구 화랑로51나길 51","노원구"
"612","청원중학교","서울특별시 노원구 한글비석로 506","노원구"
"613","창일중학교","서울특별시 도봉구 노해로66길 60","도봉구"
"614","창북중학교","서울특별시 도봉구 노해로62길 33","도봉구"
"615","창동중학교","서울특별시 도봉구 방학로 32","도봉구"
"616","중평중학교","서울특별시 노원구 동일로203길 87","노원구"
"617","중원중학교","서울특별시 노원구 공릉로 420","노원구"
"618","중계중학교","서울특별시 노원구 덕릉로76길 23","노원구"
"619","정의여자중학교","서울특별시 도봉구 노해로49길 69","도봉구"
"620","재현중학교","서울특별시 노원구 덕릉로82길 64","노원구"
"621","을지중학교","서울특별시 노원구 덕릉로 580","노원구"
"622","월계중학교","서울특별시 노원구 월계로45가길 54","노원구"
"623","온곡중학교","서울특별시 노원구 노원로 492","노원구"
"624","염광중학교","서울특별시 노원구 월계로45가길 9","노원구"
"625","신창중학교","서울 노원구 월계로45길 92","노원구"
"626","신상중학교","서울특별시 노원구 동일로216길 42","노원구"
"627","신방학중학교","서울특별시 도봉구 시루봉로 156","도봉구"
"628","신도봉중학교","서울특별시 도봉구 도봉로115길 16","도봉구"
"629","수락중학교","서울특별시 노원구 동일로 1729","노원구"
"630","선덕중학교","서울특별시 도봉구 시루봉로 53","도봉구"
"631","상원중학교","서울특별시 노원구 수락산로 182","노원구"
"632","상명중학교","서울특별시 노원구 덕릉로 553","노원구"
"633","상계중학교","서울특별시 노원구 노원로 398","노원구"
"634","상계제일중학교","서울특별시 노원구 덕릉로86길 29-15","노원구"
"635","상경중학교","서울특별시 노원구 동일로227길 61","노원구"
"636","불암중학교","서울특별시 노원구 한글비석로5길 45","노원구"
"637","북서울중학교","서울특별시 도봉구 도봉로169가길 33","도봉구"
"638","백운중학교","서울특별시 도봉구 도봉로129길 50","도봉구"
"639","방학중학교","서울특별시 도봉구 시루봉로 188","도봉구"
"640","도봉중학교","서울특별시 도봉구 마들로 671","도봉구"
"641","녹천중학교","서울특별시 노원구 월계로 376","노원구"
"642","노일중학교","서울특별시 노원구 동일로231길 24","노원구"
"643","노원중학교","서울특별시 노원구 동일로213길 26","노원구"
"644","노곡중학교","서울특별시 도봉구 노해로70길 95","도봉구"
"645","광운중학교","서울특별시 노원구 광운로1길 24","노원구"
"646","공릉중학교","서울특별시 노원구 노원로1길 42","노원구"
"647","화랑초등학교","서울특별시 노원구 화랑로 621","노원구"
"648","한신초등학교","서울특별시 도봉구 노해로49길 69","도봉구"
"649","태강삼육초등학교","서울특별시 노원구 화랑로 815","노원구"
"650","청원초등학교","서울특별시 노원구 한글비석로 506","노원구"
"651","서울한천초등학교","서울특별시 노원구 마들로 45","노원구"
"652","서울태릉초등학교","서울특별시 노원구 노원로1길 36","노원구"
"653","서울태랑초등학교","서울특별시 노원구 화랑로51나길 31","노원구"
"654","서울초당초등학교","서울특별시 도봉구 해등로32길 11","도봉구"
"655","서울청계초등학교","서울특별시 노원구 공릉로 431","노원구"
"656","서울창일초등학교","서울특별시 도봉구 노해로66길 84","도봉구"
"657","서울창원초등학교","서울특별시 도봉구 해등로 103","도봉구"
"658","서울창림초등학교","서울특별시 도봉구 덕릉로63길 46","도봉구"
"659","서울창동초등학교","서울특별시 도봉구 해등로16길 81","도봉구"
"660","서울창도초등학교","서울특별시 도봉구 방학로 32-28","도봉구"
"661","서울창경초등학교","서울특별시 도봉구 도봉로129길 54","도봉구"
"662","서울중현초등학교","서울특별시 노원구 섬밭로 181","노원구"
"663","서울중평초등학교","서울특별시 노원구 섬밭로 241","노원구"
"664","서울중원초등학교","서울특별시 노원구 섬밭로 316","노원구"
"665","서울중계초등학교","서울특별시 노원구 한글비석로19길 39","노원구"
"666","서울자운초등학교","서울특별시 도봉구 마들로13길 166","도봉구"
"667","서울을지초등학교","서울특별시 노원구 중계로 239","노원구"
"668","서울월천초등학교","서울특별시 도봉구 노해로70길 96","도봉구"
"669","서울월계초등학교","서울특별시 노원구 월계로45가길 10","노원구"
"670","서울원광초등학교","서울특별시 노원구 덕릉로76길 18","노원구"
"671","서울용원초등학교","서울특별시 노원구 섬밭로 144","노원구"
"672","서울용동초등학교","서울특별시 노원구 한글비석로1길 81-11","노원구"
"673","서울온곡초등학교","서울특별시 노원구 한글비석로52길 59","노원구"
"674","서울오봉초등학교","서울특별시 도봉구 시루봉로 285","도봉구"
"675","서울연촌초등학교","서울특별시 노원구 공릉로58길 36","노원구"
"676","서울연지초등학교","서울특별시 노원구 월계로55길 48","노원구"
"677","서울쌍문초등학교","서울특별시 도봉구 우이천로 360","도봉구"
"678","서울신화초등학교","서울특별시 도봉구 우이천로 120","도봉구"
"679","서울신학초등학교","서울특별시 도봉구 방학로 247-21","도봉구"
"680","서울신창초등학교","서울특별시 도봉구 덕릉로60길 93","도봉구"
"681","서울신상계초등학교","서울특별시 노원구 상계로 267","노원구"
"682","서울신방학초등학교","서울특별시 도봉구 시루봉로 173","도봉구"
"683","서울신계초등학교","서울특별시 노원구 초안산로 29","노원구"
"684","서울숭미초등학교","서울특별시 도봉구 노해로 179","도봉구"
"685","서울수암초등학교","서울특별시 노원구 중계로12길 9","노원구"
"686","서울수락초등학교","서울특별시 노원구 동일로 1745","노원구"
"687","서울선곡초등학교","서울특별시 노원구 광운로2길 1","노원구"
"688","서울상천초등학교","서울특별시 노원구 덕릉로 443","노원구"
"689","서울상월초등학교","서울특별시 노원구 동일로221길 27","노원구"
"690","서울상원초등학교","서울특별시 노원구 한글비석로54길 119","노원구"
"691","서울상수초등학교","서울특별시 노원구 동일로216길 66","노원구"
"692","서울상곡초등학교","서울특별시 노원구 노원로38길 34","노원구"
"693","서울상계초등학교","서울특별시 노원구 상계로9길 39","노원구"
"694","서울상경초등학교","서울특별시 노원구 수락산로 237","노원구"
"695","서울불암초등학교","서울특별시 노원구 중계로 178","노원구"
"696","서울백운초등학교","서울특별시 도봉구 삼양로146길 17","도봉구"
"697","서울방학초등학교","서울특별시 도봉구 도당로9길 34","도봉구"
"698","서울동일초등학교","서울특별시 노원구 한글비석로 566","노원구"
"699","서울도봉초등학교","서울특별시 도봉구 도봉로173길 96","도봉구"
"700","서울덕암초등학교","서울특별시 노원구 덕릉로112길 68","노원구"
"701","서울당현초등학교","서울특별시 노원구 동일로213길 52","노원구"
"702","서울누원초등학교","서울특별시 도봉구 마들로 859-44","도봉구"
"703","서울녹천초등학교","서울특별시 노원구 마들로3길 34","노원구"
"704","서울노일초등학교","서울특별시 노원구 동일로 1625","노원구"
"705","서울노원초등학교","서울특별시 노원구 동일로230나길 32","노원구"
"706","서울공연초등학교","서울특별시 노원구 동일로192가길 16","노원구"
"707","서울공릉초등학교","서울특별시 노원구 동일로173길 12","노원구"
"708","서울계상초등학교","서울특별시 노원구 한글비석로41가길 24","노원구"
"709","서울가인초등학교","서울특별시 도봉구 도봉로136다길 4","도봉구"
"710","상명초등학교","서울특별시 노원구 덕릉로 541","노원구"
"711","동북초등학교","서울특별시 도봉구 시루봉로 53","도봉구"
"712","서울항동초등학교","서울특별시 구로구 연동로 178","구로구"
"713","서울하늘숲초등학교","서울특별시 구로구 오리로 1106","구로구"
"714","신길중학교","서울특별시 영등포구 신길로28길 43","영등포구"
"715","항동중학교","서울특별시 구로구 연동로 239-2","구로구"
"716","서울금나래초등학교","서울특별시 금천구 시흥대로79길 37","금천구"
"717","서울천이초등학교","서울특별시 구로구 오류로 30","구로구"
"718","천왕중학교","서울특별시 구로구 천왕로 63","구로구"
"719","학력인정 서현초등학교","서울특별시 영등포구 도신로53길 18","영등포구"
"720","지구촌학교","서울특별시 구로구 오리로 1189","구로구"
"721","서울천왕초등학교","서울특별시 구로구 천왕로1길 11","구로구"
"722","한울중학교","서울특별시 금천구 독산로50길 60","금천구"
"723","윤중중학교","서울특별시 영등포구 여의동로3길 3","영등포구"
"724","우신중학교","서울특별시 구로구 부일로 917","구로구"
"725","오류중학교","서울특별시 구로구 고척로27바길 19","구로구"
"726","오남중학교","서울특별시 구로구 오리로9길 25","구로구"
"727","영원중학교","서울특별시 영등포구 영등포로62길 31","영등포구"
"728","영서중학교","서울특별시 구로구 도림로20길 35","구로구"
"729","영림중학교","서울특별시 구로구 가마산로27길 17","구로구"
"730","영남중학교","서울특별시 영등포구 대림로31나길 17","영등포구"
"731","여의도중학교","서울특별시 영등포구 국제금융로7길 46","영등포구"
"732","양화중학교","서울특별시 영등포구 당산로 56","영등포구"
"733","안천중학교","서울특별시 금천구 한내로 69-44","금천구"
"734","신도림중학교","서울특별시 구로구 경인로63길 74","구로구"
"735","시흥중학교","서울특별시 금천구 시흥대로38길 60","금천구"
"736","세일중학교","서울특별시 금천구 시흥대로147길 34","금천구"
"737","선유중학교","서울특별시 영등포구 선유로 213","영등포구"
"738","문일중학교","서울특별시 금천구 시흥대로47길 45","금천구"
"739","문성중학교","서울특별시 금천구 독산로102길 78","금천구"
"740","문래중학교","서울특별시 영등포구 선유서로13길 6","영등포구"
"741","동일중학교","서울특별시 금천구 탑골로10길 45","금천구"
"742","대영중학교","서울특별시 영등포구 도림로80가길 14","영등포구"
"743","대림중학교","서울특별시 영등포구 시흥대로185길 6","영등포구"
"744","당산중학교","서울특별시 영등포구 버드나루로 160","영등포구"
"745","당산서중학교","서울특별시 영등포구 당산로41길 12","영등포구"
"746","난곡중학교","서울특별시 금천구 문성로 67","금천구"
"747","구일중학교","서울특별시 구로구 구일로 90-133","구로구"
"748","구로중학교","서울특별시 구로구 구로중앙로 48","구로구"
"749","고척중학교","서울특별시 구로구 중앙로3길 20","구로구"
"750","경인중학교","서울특별시 구로구 경인로 301","구로구"
"751","개웅중학교","서울특별시 구로구 개봉로11길 81","구로구"
"752","개봉중학교","서울특별시 구로구 고척로21나길 68","구로구"
"753","가산중학교","서울특별시 금천구 시흥대로115길 48","금천구"
"754","서울탑동초등학교","서울특별시 금천구 탑골로 47-3","금천구"
"755","서울정심초등학교","서울특별시 금천구 독산로78다길 89","금천구"
"756","서울윤중초등학교","서울특별시 영등포구 여의나루로2길 14","영등포구"
"757","서울우신초등학교","서울특별시 영등포구 신길로 190","영등포구"
"758","서울온수초등학교","서울특별시 구로구 부일로 893","구로구"
"759","서울오정초등학교","서울특별시 구로구 경인로2길 10","구로구"
"760","서울오류초등학교","서울특별시 구로구 경인로19길 39","구로구"
"761","서울오류남초등학교","서울특별시 구로구 서해안로24길 22","구로구"
"762","서울영중초등학교","서울특별시 영등포구 양산로 185","영등포구"
"763","서울영일초등학교","서울특별시 구로구 남부순환로105길 218","구로구"
"764","서울영원초등학교","서울특별시 영등포구 도영로 22길 31","영등포구"
"765","서울영신초등학교","서울특별시 영등포구 도신로60길 23","영등포구"
"766","서울영서초등학교","서울특별시 구로구 도림로20길 57","구로구"
"767","서울영문초등학교","서울특별시 영등포구 문래로 56","영등포구"
"768","서울영림초등학교","서울특별시 영등포구 시흥대로173길 14","영등포구"
"769","서울영등포초등학교","서울특별시 영등포구 경인로 756","영등포구"
"770","서울영동초등학교","서울특별시 영등포구 국회대로53길 20","영등포구"
"771","서울영남초등학교","서울특별시 금천구 문성로 62-15","금천구"
"772","서울여의도초등학교","서울특별시 영등포구 여의대방로 439","영등포구"
"773","서울안천초등학교","서울특별시 금천구 한내로 69-16","금천구"
"774","서울신흥초등학교","서울특별시 금천구 독산로36나길 21","금천구"
"775","서울신영초등학교","서울특별시 영등포구 도신로4길 32","영등포구"
"776","서울신미림초등학교","서울특별시 구로구 신도림로 26","구로구"
"777","서울신도림초등학교","서울특별시 구로구 신도림로19길 44","구로구"
"778","서울신대림초등학교","서울특별시 영등포구 대림로8길 25","영등포구"
"779","서울신구로초등학교","서울특별시 구로구 가마산로27길 69","구로구"
"780","서울시흥초등학교","서울특별시 금천구 독산로23길 26","금천구"
"781","서울세곡초등학교","서울특별시 구로구 고척로33길 34","구로구"
"782","서울선유초등학교","서울특별시 영등포구 선유로43가길 14","영등포구"
"783","서울백산초등학교","서울특별시 금천구 시흥대로38길 78","금천구"
"784","서울미래초등학교","서울특별시 구로구 새말로 73","구로구"
"785","서울문성초등학교","서울특별시 금천구 시흥대로 460","금천구"
"786","서울문백초등학교","서울특별시 금천구 시흥대로47길 43-1","금천구"
"787","서울문래초등학교","서울특별시 영등포구 문래로 104","영등포구"
"788","서울문교초등학교","서울특별시 금천구 독산로54길 102","금천구"
"789","서울매봉초등학교","서울특별시 구로구 고척로21길 55","구로구"
"790","서울두산초등학교","서울특별시 금천구 범안로11길 3","금천구"
"791","서울동구로초등학교","서울특별시 구로구 구로중앙로14길 43","구로구"
"792","서울독산초등학교","서울특별시 금천구 시흥대로104길 31","금천구"
"793","서울도신초등학교","서울특별시 영등포구 도림로53길 32-9","영등포구"
"794","서울도림초등학교","서울특별시 영등포구 가마산로65길 22","영등포구"
"795","서울덕의초등학교","서울특별시 구로구 고척로 213","구로구"
"796","서울대영초등학교","서울특별시 영등포구 신길로23길 43","영등포구"
"797","서울대방초등학교","서울특별시 영등포구 여의대방로35길 14","영등포구"
"798","서울대동초등학교","서울특별시 영등포구 대림로21길 6","영등포구"
"799","서울대길초등학교","서울특별시 영등포구 대방천로 206","영등포구"
"800","서울당중초등학교","서울특별시 영등포구 선유로 131","영등포구"
"801","서울당서초등학교","서울특별시 영등포구 당산로 187","영등포구"
"802","서울당산초등학교","서울특별시 영등포구 선유로55길 32","영등포구"
"803","서울금천초등학교","서울특별시 금천구 탑골로5길 60","금천구"
"804","서울금산초등학교","서울특별시 금천구 시흥대로24길 57","금천구"
"805","서울금동초등학교","서울특별시 금천구 금하로30길 53","금천구"
"806","서울구일초등학교","서울특별시 구로구 구일로 68","구로구"
"807","서울구로초등학교","서울특별시 구로구 구로중앙로27나길 9","구로구"
"808","서울구로남초등학교","서울특별시 구로구 디지털로27길 76","구로구"
"809","서울고척초등학교","서울특별시 구로구 경서로 31","구로구"
"810","서울고원초등학교","서울특별시 구로구 경인로46길 13","구로구"
"811","서울고산초등학교","서울특별시 구로구 중앙로 6","구로구"
"812","서울개웅초등학교","서울특별시 구로구 개봉로11길 98","구로구"
"813","서울개봉초등학교","서울특별시 구로구 개봉로16길 30-11","구로구"
"814","서울개명초등학교","서울특별시 구로구 개봉로1다길 16-9","구로구"
"815","서울가산초등학교","서울특별시 금천구 남부순환로 1304-11","금천구"
"816","동광초등학교","서울특별시 금천구 탑골로10길 45","금천구"
"817","서울어울초등학교","서울특별시 은평구 통일로 650","은평구"
"818","서울가재울초등학교","서울특별시 서대문구 모래내로15길 61","서대문구"
"819","아현중학교부설방송통신중학교","서울특별시 마포구 마포대로 247","마포구"
"820","가재울중학교","서울특별시 서대문구 수색로 100-75","서대문구"
"821","서울은빛초등학교","서울특별시 은평구 진관3로 73-17","은평구"
"822","서울하늘초등학교","서울특별시 마포구 월드컵북로 502-14","마포구"
"823","서울수리초등학교","서울특별시 은평구 불광로14길 10-10","은평구"
"824","홍익대학교사범대학부속여자중학교","서울특별시 마포구 성미산로 51","마포구"
"825","홍은중학교","서울특별시 서대문구 연희로41길 94","서대문구"
"826","한성중학교","서울특별시 서대문구 북아현로1길 24","서대문구"
"827","충암중학교","서울특별시 은평구 가좌로5길 5","은평구"
"828","창천중학교","서울특별시 마포구 백범로1길 56","마포구"
"829","진관중학교","서울특별시 은평구 진관4로 36","은평구"
"830","증산중학교","서울특별시 은평구 증산로5길 27-30","은평구"
"831","중앙여자중학교","서울특별시 서대문구 북아현로11가길 7","서대문구"
"832","중암중학교","서울특별시 마포구 월드컵북로38길 25","마포구"
"833","정원여자중학교","서울특별시 서대문구 연희로37안길 51","서대문구"
"834","인창중학교","서울특별시 서대문구 경기대로 65","서대문구"
"835","인왕중학교","서울특별시 서대문구 세검정로4길","서대문구"
"836","이화여자대학교사범대학부속이화·금란중학교","서울특별시 서대문구 성산로 520","서대문구"
"837","은평중학교","서울특별시 은평구 갈현로17나길 12-1","은평구"
"838","예일여자중학교","서울특별시 은평구 연서로 117","은평구"
"839","영락중학교","서울특별시 은평구 백련산로 134-6","은평구"
"840","연희중학교","서울특별시 서대문구 증가로 170","서대문구"
"841","연천중학교","서울특별시 은평구 연서로41길 30","은평구"
"842","연신중학교","서울특별시 은평구 연서로33길 16-32","은평구"
"843","연서중학교","서울특별시 은평구 증산서길 125-6","은평구"
"844","연북중학교","서울특별시 서대문구 연희로36길 32","서대문구"
"845","아현중학교","서울특별시 마포구 마포대로 247","마포구"
"846","신연중학교","서울특별시 서대문구 모래내로 408","서대문구"
"847","신수중학교","서울특별시 마포구 신수로 49","마포구"
"848","신도중학교","서울특별시 은평구 진관1로 77-30","은평구"
"849","숭실중학교","서울특별시 은평구 은평터널로7길 6","은평구"
"850","숭문중학교","서울특별시 마포구 숭문길 99","마포구"
"851","성서중학교","서울특별시 마포구 성산로4길 42","마포구"
"852","성산중학교","서울특별시 마포구 성지1길 32-13","마포구"
"853","성사중학교","서울특별시 마포구 모래내로9길 16","마포구"
"854","선정중학교","서울특별시 은평구 서오릉로20길 19","은평구"
"855","선일여자중학교","서울특별시 은평구 갈현로29길 27","은평구"
"856","서울여자중학교","서울특별시 마포구 백범로25길 34","마포구"
"857","서연중학교","서울특별시 서대문구 연희로11마길 9-6","서대문구"
"858","상암중학교","서울특별시 마포구 상암산로1길 26","마포구"
"859","상신중학교","서울특별시 은평구 증산로15길 61","은평구"
"860","불광중학교","서울특별시 은평구 불광로 180","은평구"
"861","명지중학교","서울특별시 서대문구 명지2길 56","서대문구"
"862","동명여자중학교","서울특별시 서대문구 독립문로 49","서대문구"
"863","동도중학교","서울특별시 마포구 백범로 139","마포구"
"864","덕산중학교","서울특별시 은평구 가좌로 400","은평구"
"865","대성중학교","서울특별시 은평구 갈현로29길 51-24","은평구"
"866","구산중학교","서울특별시 은평구 갈현로15길 20-23","은평구"
"867","광성중학교","서울 마포구 신수로8길 20","마포구"
"868","경성중학교","서울특별시 마포구 성미산로 111","마포구"
"869","홍익대학교사범대학부속초등학교","서울특별시 마포구 성미산로 51","마포구"
"870","충암초등학교","서울특별시 은평구 가좌로5길 5","은평구"
"871","추계초등학교","서울특별시 서대문구 북아현로11가길 7","서대문구"
"872","이화여자대학교사범대학부속초등학교","서울특별시 서대문구 성산로 512-39","서대문구"
"873","은혜초등학교","서울특별시 은평구 통일로78가길 20","은평구"
"874","예일초등학교","서울특별시 은평구 연서로 117","은평구"
"875","선일초등학교","서울특별시 은평구 갈현로29길 27","은평구"
"876","서울홍제초등학교","서울특별시 서대문구 홍은중앙로 13","서대문구"
"877","서울홍은초등학교","서울특별시 서대문구 세검정로 105","서대문구"
"878","서울홍연초등학교","서울특별시 서대문구 백련사길 55","서대문구"
"879","서울한서초등학교","서울특별시 마포구 대흥로24바길 27","마포구"
"880","서울창천초등학교","서울특별시 마포구 백범로1길 56","마포구"
"881","서울창서초등학교","서울특별시 서대문구 연세로5나길 30-3","서대문구"
"882","서울진관초등학교","서울특별시 은평구 진관4로 78-16","은평구"
"883","서울증산초등학교","서울특별시 은평구 증산서길 61","은평구"
"884","서울중동초등학교","서울특별시 마포구 월드컵북로 152","마포구"
"885","서울인왕초등학교","서울특별시 서대문구 세무서길 33-9","서대문구"
"886","서울응암초등학교","서울특별시 은평구 가좌로6길 20","은평구"
"887","서울은평초등학교","서울특별시 은평구 은평로 239","은평구"
"888","서울은진초등학교","서울특별시 은평구 진관1로 21-20","은평구"
"889","서울은명초등학교","서울특별시 은평구 은평로4길 21-9","은평구"
"890","서울용강초등학교","서울특별시 마포구 백범로17길 9","마포구"
"891","서울염리초등학교","서울특별시 마포구 토정로37길 37","마포구"
"892","서울연희초등학교","서울특별시 서대문구 연희로 136","서대문구"
"893","서울연천초등학교","서울특별시 은평구 연서로34길 22","은평구"
"894","서울연은초등학교","서울특별시 은평구 백련산로2길 35","은평구"
"895","서울연신초등학교","서울특별시 은평구 연서로 347","은평구"
"896","서울연광초등학교","서울특별시 은평구 연서로35길 37","은평구"
"897","서울연가초등학교","서울특별시 서대문구 증가로12가길 49-50","서대문구"
"898","서울역촌초등학교","서울특별시 은평구 은평로3길 25","은평구"
"899","서울안산초등학교","서울특별시 서대문구 통일로 321","서대문구"
"900","서울아현초등학교","서울특별시 마포구 굴레방로 6","마포구"
"901","서울신석초등학교","서울특별시 마포구 대흥로 33","마포구"
"902","서울신사초등학교","서울특별시 은평구 가좌로 275-2","은평구"
"903","서울신북초등학교","서울특별시 마포구 월드컵북로38길 26","마포구"
"904","서울신도초등학교","서울특별시 은평구 진관1로 77-23","은평구"
"905","서울수색초등학교","서울특별시 은평구 수색로16길 21","은평구"
"906","서울소의초등학교","서울특별시 마포구 마포대로24길 42","마포구"
"907","서울성원초등학교","서울특별시 마포구 월드컵로36길 34","마포구"
"908","서울성서초등학교","서울특별시 마포구 성미산로7길 24","마포구"
"909","서울성산초등학교","서울특별시 마포구 양화로3길 94","마포구"
"910","서울서신초등학교","서울특별시 은평구 은평터널로 150","은평구"
"911","서울서교초등학교","서울특별시 마포구 와우산로23길 20-27","마포구"
"912","서울서강초등학교","서울특별시 마포구 독막로 113","마포구"
"913","서울상지초등학교","서울특별시 마포구 월드컵로42길 30","마포구"
"914","서울상암초등학교","서울특별시 마포구 월드컵북로 353","마포구"
"915","서울상신초등학교","서울특별시 은평구 가좌로 361","은평구"
"916","서울불광초등학교","서울특별시 은평구 불광로 51","은평구"
"917","서울북한산초등학교","서울특별시 은평구 대서문길 42-3","은평구"
"918","서울북성초등학교","서울특별시 서대문구 북아현로1나길 22","서대문구"
"919","서울북가좌초등학교","서울특별시 서대문구 거북골로19길 20","서대문구"
"920","서울미동초등학교","서울특별시 서대문구 충정로 52","서대문구"
"921","서울망원초등학교","서울특별시 마포구 방울내로5길 28","마포구"
"922","서울마포초등학교","서울특별시 마포구 도화2길 64","마포구"
"923","서울동교초등학교","서울특별시 마포구 월드컵로25길 86","마포구"
"924","서울대조초등학교","서울특별시 은평구 연서로18길 17","은평구"
"925","서울대은초등학교","서울특별시 은평구 통일로69길 12-15","은평구"
"926","서울대신초등학교","서울특별시 서대문구 이화여대2길 27","서대문구"
"927","서울녹번초등학교","서울특별시 은평구 녹번로1길 1","은평구"
"928","서울금화초등학교","서울특별시 서대문구 통일로 165","서대문구"
"929","서울구현초등학교","서울특별시 은평구 갈현로15길 51","은평구"
